file,jam_bw_hz,jammer_mode,sample_rate,chan_spacing,chan_bw_hz,guard_hz,num_chans,max_attempts,fft_size,time_bins,hop_every_cols,mute_time_cols,center_channels_around_dc
cnn_fhss_clean_pgms/jam_bw_400000Hz/spec_bw400000_img0101_mode-centered.pgm,400000.0,centered,2000000.0,200000.0,60000.0,2000.0,8,64,128,256,6,2,True
cnn_fhss_clean_pgms/jam_bw_400000Hz/spec_bw400000_img0102_mode-centered.pgm,400000.0,centered,2000000.0,200000.0,60000.0,2000.0,8,64,128,256,6,2,True
cnn_fhss_clean_pgms/jam_bw_400000Hz/spec_bw400000_img0103_mode-centered.pgm,400000.0,centered,2000000.0,200000.0,60000.0,2000.0,8,64,128,256,6,2,True
cnn_fhss_clean_pgms/jam_bw_400000Hz/spec_bw400000_img0104_mode-centered.pgm,400000.0,centered,2000000.0,200000.0,60000.0,2000.0,8,64,128,256,6,2,True
cnn_fhss_clean_pgms/jam_bw_400000Hz/spec_bw400000_img0105_mode-centered.pgm,400000.0,centered,2000000.0,200000.0,60000.0,2000.0,8,64,128,256,6,2,True
cnn_fhss_clean_pgms/jam_bw_400000Hz/spec_bw400000_img0106_mode-centered.pgm,400000.0,centered,2000000.0,200000.0,60000.0,2000.0,8,64,128,256,6,2,True
cnn_fhss_clean_pgms/jam_bw_400000Hz/spec_bw400000_img0107_mode-centered.pgm,400000.0,centered,2000000.0,200000.0,60000.0,2000.0,8,64,128,256,6,2,True
cnn_fhss_clean_pgms/jam_bw_400000Hz/spec_bw400000_img0108_mode-centered.pgm,400000.0,centered,2000000.0,200000.0,60000.0,2000.0,8,64,128,256,6,2,True
cnn_fhss_clean_pgms/jam_bw_400000Hz/spec_bw400000_img0109_mode-centered.pgm,400000.0,centered,2000000.0,200000.0,60000.0,2000.0,8,64,128,256,6,2,True
cnn_fhss_clean_pgms/jam_bw_400000Hz/spec_bw400000_img0110_mode-centered.pgm,400000.0,centered,2000000.0,200000.0,60000.0,2000.0,8,64,128,256,6,2,True
cnn_fhss_clean_pgms/jam_bw_400000Hz/spec_bw400000_img0111_mode-centered.pgm,400000.0,centered,2000000.0,200000.0,60000.0,2000.0,8,64,128,256,6,2,True
cnn_fhss_clean_pgms/jam_bw_400000Hz/spec_bw400000_img0112_mode-centered.pgm,400000.0,centered,2000000.0,200000.0,60000.0,2000.0,8,64,128,256,6,2,True
cnn_fhss_clean_pgms/jam_bw_400000Hz/spec_bw400000_img0113_mode-centered.pgm,400000.0,centered,2000000.0,200000.0,60000.0,2000.0,8,64,128,256,6,2,True
cnn_fhss_clean_pgms/jam_bw_400000Hz/spec_bw400000_img0114_mode-centered.pgm,400000.0,centered,2000000.0,200000.0,60000.0,2000.0,8,64,128,256,6,2,True
cnn_fhss_clean_pgms/jam_bw_400000Hz/spec_bw400000_img0115_mode-centered.pgm,400000.0,centered,2000000.0,200000.0,60000.0,2000.0,8,64,128,256,6,2,True
cnn_fhss_clean_pgms/jam_bw_400000Hz/spec_bw400000_img0116_mode-centered.pgm,400000.0,centered,2000000.0,200000.0,60000.0,2000.0,8,64,128,256,6,2,True
cnn_fhss_clean_pgms/jam_bw_400000Hz/spec_bw400000_img0117_mode-centered.pgm,400000.0,centered,2000000.0,200000.0,60000.0,2000.0,8,64,128,256,6,2,True
cnn_fhss_clean_pgms/jam_bw_400000Hz/spec_bw400000_img0118_mode-centered.pgm,400000.0,centered,2000000.0,200000.0,60000.0,2000.0,8,64,128,256,6,2,True
cnn_fhss_clean_pgms/jam_bw_400000Hz/spec_bw400000_img0119_mode-centered.pgm,400000.0,centered,2000000.0,200000.0,60000.0,2000.0,8,64,128,256,6,2,True
cnn_fhss_clean_pgms/jam_bw_400000Hz/spec_bw400000_img0120_mode-centered.pgm,400000.0,centered,2000000.0,200000.0,60000.0,2000.0,8,64,128,256,6,2,True
cnn_fhss_clean_pgms/jam_bw_400000Hz/spec_bw400000_img0121_mode-centered.pgm,400000.0,centered,2000000.0,200000.0,60000.0,2000.0,8,64,128,256,6,2,True
cnn_fhss_clean_pgms/jam_bw_400000Hz/spec_bw400000_img0122_mode-centered.pgm,400000.0,centered,2000000.0,200000.0,60000.0,2000.0,8,64,128,256,6,2,True
cnn_fhss_clean_pgms/jam_bw_400000Hz/spec_bw400000_img0123_mode-centered.pgm,400000.0,centered,2000000.0,200000.0,60000.0,2000.0,8,64,128,256,6,2,True
cnn_fhss_clean_pgms/jam_bw_400000Hz/spec_bw400000_img0124_mode-centered.pgm,400000.0,centered,2000000.0,200000.0,60000.0,2000.0,8,64,128,256,6,2,True
cnn_fhss_clean_pgms/jam_bw_400000Hz/spec_bw400000_img0125_mode-centered.pgm,400000.0,centered,2000000.0,200000.0,60000.0,2000.0,8,64,128,256,6,2,True
cnn_fhss_clean_pgms/jam_bw_400000Hz/spec_bw400000_img0126_mode-centered.pgm,400000.0,centered,2000000.0,200000.0,60000.0,2000.0,8,64,128,256,6,2,True
cnn_fhss_clean_pgms/jam_bw_400000Hz/spec_bw400000_img0127_mode-centered.pgm,400000.0,centered,2000000.0,200000.0,60000.0,2000.0,8,64,128,256,6,2,True
cnn_fhss_clean_pgms/jam_bw_400000Hz/spec_bw400000_img0128_mode-centered.pgm,400000.0,centered,2000000.0,200000.0,60000.0,2000.0,8,64,128,256,6,2,True
cnn_fhss_clean_pgms/jam_bw_400000Hz/spec_bw400000_img0129_mode-centered.pgm,400000.0,centered,2000000.0,200000.0,60000.0,2000.0,8,64,128,256,6,2,True
cnn_fhss_clean_pgms/jam_bw_400000Hz/spec_bw400000_img0130_mode-centered.pgm,400000.0,centered,2000000.0,200000.0,60000.0,2000.0,8,64,128,256,6,2,True
cnn_fhss_clean_pgms/jam_bw_400000Hz/spec_bw400000_img0131_mode-centered.pgm,400000.0,centered,2000000.0,200000.0,60000.0,2000.0,8,64,128,256,6,2,True
cnn_fhss_clean_pgms/jam_bw_400000Hz/spec_bw400000_img0132_mode-centered.pgm,400000.0,centered,2000000.0,200000.0,60000.0,2000.0,8,64,128,256,6,2,True
cnn_fhss_clean_pgms/jam_bw_400000Hz/spec_bw400000_img0133_mode-centered.pgm,400000.0,centered,2000000.0,200000.0,60000.0,2000.0,8,64,128,256,6,2,True
cnn_fhss_clean_pgms/jam_bw_400000Hz/spec_bw400000_img0134_mode-centered.pgm,400000.0,centered,2000000.0,200000.0,60000.0,2000.0,8,64,128,256,6,2,True
cnn_fhss_clean_pgms/jam_bw_400000Hz/spec_bw400000_img0135_mode-centered.pgm,400000.0,centered,2000000.0,200000.0,60000.0,2000.0,8,64,128,256,6,2,True
cnn_fhss_clean_pgms/jam_bw_400000Hz/spec_bw400000_img0136_mode-centered.pgm,400000.0,centered,2000000.0,200000.0,60000.0,2000.0,8,64,128,256,6,2,True
cnn_fhss_clean_pgms/jam_bw_400000Hz/spec_bw400000_img0137_mode-centered.pgm,400000.0,centered,2000000.0,200000.0,60000.0,2000.0,8,64,128,256,6,2,True
cnn_fhss_clean_pgms/jam_bw_400000Hz/spec_bw400000_img0138_mode-centered.pgm,400000.0,centered,2000000.0,200000.0,60000.0,2000.0,8,64,128,256,6,2,True
cnn_fhss_clean_pgms/jam_bw_400000Hz/spec_bw400000_img0139_mode-centered.pgm,400000.0,centered,2000000.0,200000.0,60000.0,2000.0,8,64,128,256,6,2,True
cnn_fhss_clean_pgms/jam_bw_400000Hz/spec_bw400000_img0140_mode-centered.pgm,400000.0,centered,2000000.0,200000.0,60000.0,2000.0,8,64,128,256,6,2,True
cnn_fhss_clean_pgms/jam_bw_400000Hz/spec_bw400000_img0141_mode-centered.pgm,400000.0,centered,2000000.0,200000.0,60000.0,2000.0,8,64,128,256,6,2,True
cnn_fhss_clean_pgms/jam_bw_400000Hz/spec_bw400000_img0142_mode-centered.pgm,400000.0,centered,2000000.0,200000.0,60000.0,2000.0,8,64,128,256,6,2,True
cnn_fhss_clean_pgms/jam_bw_400000Hz/spec_bw400000_img0143_mode-centered.pgm,400000.0,centered,2000000.0,200000.0,60000.0,2000.0,8,64,128,256,6,2,True
cnn_fhss_clean_pgms/jam_bw_400000Hz/spec_bw400000_img0144_mode-centered.pgm,400000.0,centered,2000000.0,200000.0,60000.0,2000.0,8,64,128,256,6,2,True
cnn_fhss_clean_pgms/jam_bw_400000Hz/spec_bw400000_img0145_mode-centered.pgm,400000.0,centered,2000000.0,200000.0,60000.0,2000.0,8,64,128,256,6,2,True
cnn_fhss_clean_pgms/jam_bw_400000Hz/spec_bw400000_img0146_mode-centered.pgm,400000.0,centered,2000000.0,200000.0,60000.0,2000.0,8,64,128,256,6,2,True
cnn_fhss_clean_pgms/jam_bw_400000Hz/spec_bw400000_img0147_mode-centered.pgm,400000.0,centered,2000000.0,200000.0,60000.0,2000.0,8,64,128,256,6,2,True
cnn_fhss_clean_pgms/jam_bw_400000Hz/spec_bw400000_img0148_mode-centered.pgm,400000.0,centered,2000000.0,200000.0,60000.0,2000.0,8,64,128,256,6,2,True
cnn_fhss_clean_pgms/jam_bw_400000Hz/spec_bw400000_img0149_mode-centered.pgm,400000.0,centered,2000000.0,200000.0,60000.0,2000.0,8,64,128,256,6,2,True
cnn_fhss_clean_pgms/jam_bw_400000Hz/spec_bw400000_img0150_mode-centered.pgm,400000.0,centered,2000000.0,200000.0,60000.0,2000.0,8,64,128,256,6,2,True
cnn_fhss_clean_pgms/jam_bw_400000Hz/spec_bw400000_img0151_mode-centered.pgm,400000.0,centered,2000000.0,200000.0,60000.0,2000.0,8,64,128,256,6,2,True
cnn_fhss_clean_pgms/jam_bw_400000Hz/spec_bw400000_img0152_mode-centered.pgm,400000.0,centered,2000000.0,200000.0,60000.0,2000.0,8,64,128,256,6,2,True
cnn_fhss_clean_pgms/jam_bw_400000Hz/spec_bw400000_img0153_mode-centered.pgm,400000.0,centered,2000000.0,200000.0,60000.0,2000.0,8,64,128,256,6,2,True
cnn_fhss_clean_pgms/jam_bw_400000Hz/spec_bw400000_img0154_mode-centered.pgm,400000.0,centered,2000000.0,200000.0,60000.0,2000.0,8,64,128,256,6,2,True
cnn_fhss_clean_pgms/jam_bw_400000Hz/spec_bw400000_img0155_mode-centered.pgm,400000.0,centered,2000000.0,200000.0,60000.0,2000.0,8,64,128,256,6,2,True
cnn_fhss_clean_pgms/jam_bw_400000Hz/spec_bw400000_img0156_mode-centered.pgm,400000.0,centered,2000000.0,200000.0,60000.0,2000.0,8,64,128,256,6,2,True
cnn_fhss_clean_pgms/jam_bw_400000Hz/spec_bw400000_img0157_mode-centered.pgm,400000.0,centered,2000000.0,200000.0,60000.0,2000.0,8,64,128,256,6,2,True
cnn_fhss_clean_pgms/jam_bw_400000Hz/spec_bw400000_img0158_mode-centered.pgm,400000.0,centered,2000000.0,200000.0,60000.0,2000.0,8,64,128,256,6,2,True
cnn_fhss_clean_pgms/jam_bw_400000Hz/spec_bw400000_img0159_mode-centered.pgm,400000.0,centered,2000000.0,200000.0,60000.0,2000.0,8,64,128,256,6,2,True
cnn_fhss_clean_pgms/jam_bw_400000Hz/spec_bw400000_img0160_mode-centered.pgm,400000.0,centered,2000000.0,200000.0,60000.0,2000.0,8,64,128,256,6,2,True
cnn_fhss_clean_pgms/jam_bw_400000Hz/spec_bw400000_img0161_mode-centered.pgm,400000.0,centered,2000000.0,200000.0,60000.0,2000.0,8,64,128,256,6,2,True
cnn_fhss_clean_pgms/jam_bw_400000Hz/spec_bw400000_img0162_mode-centered.pgm,400000.0,centered,2000000.0,200000.0,60000.0,2000.0,8,64,128,256,6,2,True
cnn_fhss_clean_pgms/jam_bw_400000Hz/spec_bw400000_img0163_mode-centered.pgm,400000.0,centered,2000000.0,200000.0,60000.0,2000.0,8,64,128,256,6,2,True
cnn_fhss_clean_pgms/jam_bw_400000Hz/spec_bw400000_img0164_mode-centered.pgm,400000.0,centered,2000000.0,200000.0,60000.0,2000.0,8,64,128,256,6,2,True
cnn_fhss_clean_pgms/jam_bw_400000Hz/spec_bw400000_img0165_mode-centered.pgm,400000.0,centered,2000000.0,200000.0,60000.0,2000.0,8,64,128,256,6,2,True
cnn_fhss_clean_pgms/jam_bw_400000Hz/spec_bw400000_img0166_mode-centered.pgm,400000.0,centered,2000000.0,200000.0,60000.0,2000.0,8,64,128,256,6,2,True
cnn_fhss_clean_pgms/jam_bw_400000Hz/spec_bw400000_img0167_mode-centered.pgm,400000.0,centered,2000000.0,200000.0,60000.0,2000.0,8,64,128,256,6,2,True
cnn_fhss_clean_pgms/jam_bw_400000Hz/spec_bw400000_img0168_mode-centered.pgm,400000.0,centered,2000000.0,200000.0,60000.0,2000.0,8,64,128,256,6,2,True
cnn_fhss_clean_pgms/jam_bw_400000Hz/spec_bw400000_img0169_mode-centered.pgm,400000.0,centered,2000000.0,200000.0,60000.0,2000.0,8,64,128,256,6,2,True
cnn_fhss_clean_pgms/jam_bw_400000Hz/spec_bw400000_img0170_mode-centered.pgm,400000.0,centered,2000000.0,200000.0,60000.0,2000.0,8,64,128,256,6,2,True
cnn_fhss_clean_pgms/jam_bw_400000Hz/spec_bw400000_img0171_mode-centered.pgm,400000.0,centered,2000000.0,200000.0,60000.0,2000.0,8,64,128,256,6,2,True
cnn_fhss_clean_pgms/jam_bw_400000Hz/spec_bw400000_img0172_mode-centered.pgm,400000.0,centered,2000000.0,200000.0,60000.0,2000.0,8,64,128,256,6,2,True
cnn_fhss_clean_pgms/jam_bw_400000Hz/spec_bw400000_img0173_mode-centered.pgm,400000.0,centered,2000000.0,200000.0,60000.0,2000.0,8,64,128,256,6,2,True
cnn_fhss_clean_pgms/jam_bw_400000Hz/spec_bw400000_img0174_mode-centered.pgm,400000.0,centered,2000000.0,200000.0,60000.0,2000.0,8,64,128,256,6,2,True
cnn_fhss_clean_pgms/jam_bw_400000Hz/spec_bw400000_img0175_mode-centered.pgm,400000.0,centered,2000000.0,200000.0,60000.0,2000.0,8,64,128,256,6,2,True
cnn_fhss_clean_pgms/jam_bw_400000Hz/spec_bw400000_img0176_mode-centered.pgm,400000.0,centered,2000000.0,200000.0,60000.0,2000.0,8,64,128,256,6,2,True
cnn_fhss_clean_pgms/jam_bw_400000Hz/spec_bw400000_img0177_mode-centered.pgm,400000.0,centered,2000000.0,200000.0,60000.0,2000.0,8,64,128,256,6,2,True
cnn_fhss_clean_pgms/jam_bw_400000Hz/spec_bw400000_img0178_mode-centered.pgm,400000.0,centered,2000000.0,200000.0,60000.0,2000.0,8,64,128,256,6,2,True
cnn_fhss_clean_pgms/jam_bw_400000Hz/spec_bw400000_img0179_mode-centered.pgm,400000.0,centered,2000000.0,200000.0,60000.0,2000.0,8,64,128,256,6,2,True
cnn_fhss_clean_pgms/jam_bw_400000Hz/spec_bw400000_img0180_mode-centered.pgm,400000.0,centered,2000000.0,200000.0,60000.0,2000.0,8,64,128,256,6,2,True
cnn_fhss_clean_pgms/jam_bw_400000Hz/spec_bw400000_img0181_mode-centered.pgm,400000.0,centered,2000000.0,200000.0,60000.0,2000.0,8,64,128,256,6,2,True
cnn_fhss_clean_pgms/jam_bw_400000Hz/spec_bw400000_img0182_mode-centered.pgm,400000.0,centered,2000000.0,200000.0,60000.0,2000.0,8,64,128,256,6,2,True
cnn_fhss_clean_pgms/jam_bw_400000Hz/spec_bw400000_img0183_mode-centered.pgm,400000.0,centered,2000000.0,200000.0,60000.0,2000.0,8,64,128,256,6,2,True
cnn_fhss_clean_pgms/jam_bw_400000Hz/spec_bw400000_img0184_mode-centered.pgm,400000.0,centered,2000000.0,200000.0,60000.0,2000.0,8,64,128,256,6,2,True
cnn_fhss_clean_pgms/jam_bw_400000Hz/spec_bw400000_img0185_mode-centered.pgm,400000.0,centered,2000000.0,200000.0,60000.0,2000.0,8,64,128,256,6,2,True
cnn_fhss_clean_pgms/jam_bw_400000Hz/spec_bw400000_img0186_mode-centered.pgm,400000.0,centered,2000000.0,200000.0,60000.0,2000.0,8,64,128,256,6,2,True
cnn_fhss_clean_pgms/jam_bw_400000Hz/spec_bw400000_img0187_mode-centered.pgm,400000.0,centered,2000000.0,200000.0,60000.0,2000.0,8,64,128,256,6,2,True
cnn_fhss_clean_pgms/jam_bw_400000Hz/spec_bw400000_img0188_mode-centered.pgm,400000.0,centered,2000000.0,200000.0,60000.0,2000.0,8,64,128,256,6,2,True
cnn_fhss_clean_pgms/jam_bw_400000Hz/spec_bw400000_img0189_mode-centered.pgm,400000.0,centered,2000000.0,200000.0,60000.0,2000.0,8,64,128,256,6,2,True
cnn_fhss_clean_pgms/jam_bw_400000Hz/spec_bw400000_img0190_mode-centered.pgm,400000.0,centered,2000000.0,200000.0,60000.0,2000.0,8,64,128,256,6,2,True
cnn_fhss_clean_pgms/jam_bw_400000Hz/spec_bw400000_img0191_mode-centered.pgm,400000.0,centered,2000000.0,200000.0,60000.0,2000.0,8,64,128,256,6,2,True
cnn_fhss_clean_pgms/jam_bw_400000Hz/spec_bw400000_img0192_mode-centered.pgm,400000.0,centered,2000000.0,200000.0,60000.0,2000.0,8,64,128,256,6,2,True
cnn_fhss_clean_pgms/jam_bw_400000Hz/spec_bw400000_img0193_mode-centered.pgm,400000.0,centered,2000000.0,200000.0,60000.0,2000.0,8,64,128,256,6,2,True
cnn_fhss_clean_pgms/jam_bw_400000Hz/spec_bw400000_img0194_mode-centered.pgm,400000.0,centered,2000000.0,200000.0,60000.0,2000.0,8,64,128,256,6,2,True
cnn_fhss_clean_pgms/jam_bw_400000Hz/spec_bw400000_img0195_mode-centered.pgm,400000.0,centered,2000000.0,200000.0,60000.0,2000.0,8,64,128,256,6,2,True
cnn_fhss_clean_pgms/jam_bw_400000Hz/spec_bw400000_img0196_mode-centered.pgm,400000.0,centered,2000000.0,200000.0,60000.0,2000.0,8,64,128,256,6,2,True
cnn_fhss_clean_pgms/jam_bw_400000Hz/spec_bw400000_img0197_mode-centered.pgm,400000.0,centered,2000000.0,200000.0,60000.0,2000.0,8,64,128,256,6,2,True
cnn_fhss_clean_pgms/jam_bw_400000Hz/spec_bw400000_img0198_mode-centered.pgm,400000.0,centered,2000000.0,200000.0,60000.0,2000.0,8,64,128,256,6,2,True
cnn_fhss_clean_pgms/jam_bw_400000Hz/spec_bw400000_img0199_mode-centered.pgm,400000.0,centered,2000000.0,200000.0,60000.0,2000.0,8,64,128,256,6,2,True
cnn_fhss_clean_pgms/jam_bw_600000Hz/spec_bw600000_img0000_mode-centered.pgm,600000.0,centered,2000000.0,200000.0,60000.0,2000.0,8,64,128,256,6,2,True
cnn_fhss_clean_pgms/jam_bw_600000Hz/spec_bw600000_img0001_mode-centered.pgm,600000.0,centered,2000000.0,200000.0,60000.0,2000.0,8,64,128,256,6,2,True
cnn_fhss_clean_pgms/jam_bw_600000Hz/spec_bw600000_img0002_mode-centered.pgm,600000.0,centered,2000000.0,200000.0,60000.0,2000.0,8,64,128,256,6,2,True
cnn_fhss_clean_pgms/jam_bw_600000Hz/spec_bw600000_img0003_mode-centered.pgm,600000.0,centered,2000000.0,200000.0,60000.0,2000.0,8,64,128,256,6,2,True
cnn_fhss_clean_pgms/jam_bw_600000Hz/spec_bw600000_img0004_mode-centered.pgm,600000.0,centered,2000000.0,200000.0,60000.0,2000.0,8,64,128,256,6,2,True
cnn_fhss_clean_pgms/jam_bw_600000Hz/spec_bw600000_img0005_mode-centered.pgm,600000.0,centered,2000000.0,200000.0,60000.0,2000.0,8,64,128,256,6,2,True
cnn_fhss_clean_pgms/jam_bw_600000Hz/spec_bw600000_img0006_mode-centered.pgm,600000.0,centered,2000000.0,200000.0,60000.0,2000.0,8,64,128,256,6,2,True
cnn_fhss_clean_pgms/jam_bw_600000Hz/spec_bw600000_img0007_mode-centered.pgm,600000.0,centered,2000000.0,200000.0,60000.0,2000.0,8,64,128,256,6,2,True
cnn_fhss_clean_pgms/jam_bw_600000Hz/spec_bw600000_img0008_mode-centered.pgm,600000.0,centered,2000000.0,200000.0,60000.0,2000.0,8,64,128,256,6,2,True
cnn_fhss_clean_pgms/jam_bw_600000Hz/spec_bw600000_img0009_mode-centered.pgm,600000.0,centered,2000000.0,200000.0,60000.0,2000.0,8,64,128,256,6,2,True
cnn_fhss_clean_pgms/jam_bw_600000Hz/spec_bw600000_img0010_mode-centered.pgm,600000.0,centered,2000000.0,200000.0,60000.0,2000.0,8,64,128,256,6,2,True
cnn_fhss_clean_pgms/jam_bw_600000Hz/spec_bw600000_img0011_mode-centered.pgm,600000.0,centered,2000000.0,200000.0,60000.0,2000.0,8,64,128,256,6,2,True
cnn_fhss_clean_pgms/jam_bw_600000Hz/spec_bw600000_img0012_mode-centered.pgm,600000.0,centered,2000000.0,200000.0,60000.0,2000.0,8,64,128,256,6,2,True
cnn_fhss_clean_pgms/jam_bw_600000Hz/spec_bw600000_img0013_mode-centered.pgm,600000.0,centered,2000000.0,200000.0,60000.0,2000.0,8,64,128,256,6,2,True
cnn_fhss_clean_pgms/jam_bw_600000Hz/spec_bw600000_img0014_mode-centered.pgm,600000.0,centered,2000000.0,200000.0,60000.0,2000.0,8,64,128,256,6,2,True
cnn_fhss_clean_pgms/jam_bw_600000Hz/spec_bw600000_img0015_mode-centered.pgm,600000.0,centered,2000000.0,200000.0,60000.0,2000.0,8,64,128,256,6,2,True
cnn_fhss_clean_pgms/jam_bw_600000Hz/spec_bw600000_img0016_mode-centered.pgm,600000.0,centered,2000000.0,200000.0,60000.0,2000.0,8,64,128,256,6,2,True
cnn_fhss_clean_pgms/jam_bw_600000Hz/spec_bw600000_img0017_mode-centered.pgm,600000.0,centered,2000000.0,200000.0,60000.0,2000.0,8,64,128,256,6,2,True
cnn_fhss_clean_pgms/jam_bw_600000Hz/spec_bw600000_img0018_mode-centered.pgm,600000.0,centered,2000000.0,200000.0,60000.0,2000.0,8,64,128,256,6,2,True
cnn_fhss_clean_pgms/jam_bw_600000Hz/spec_bw600000_img0019_mode-centered.pgm,600000.0,centered,2000000.0,200000.0,60000.0,2000.0,8,64,128,256,6,2,True
cnn_fhss_clean_pgms/jam_bw_600000Hz/spec_bw600000_img0020_mode-centered.pgm,600000.0,centered,2000000.0,200000.0,60000.0,2000.0,8,64,128,256,6,2,True
cnn_fhss_clean_pgms/jam_bw_600000Hz/spec_bw600000_img0021_mode-centered.pgm,600000.0,centered,2000000.0,200000.0,60000.0,2000.0,8,64,128,256,6,2,True
cnn_fhss_clean_pgms/jam_bw_600000Hz/spec_bw600000_img0022_mode-centered.pgm,600000.0,centered,2000000.0,200000.0,60000.0,2000.0,8,64,128,256,6,2,True
cnn_fhss_clean_pgms/jam_bw_600000Hz/spec_bw600000_img0023_mode-centered.pgm,600000.0,centered,2000000.0,200000.0,60000.0,2000.0,8,64,128,256,6,2,True
cnn_fhss_clean_pgms/jam_bw_600000Hz/spec_bw600000_img0024_mode-centered.pgm,600000.0,centered,2000000.0,200000.0,60000.0,2000.0,8,64,128,256,6,2,True
cnn_fhss_clean_pgms/jam_bw_600000Hz/spec_bw600000_img0025_mode-centered.pgm,600000.0,centered,2000000.0,200000.0,60000.0,2000.0,8,64,128,256,6,2,True
cnn_fhss_clean_pgms/jam_bw_600000Hz/spec_bw600000_img0026_mode-centered.pgm,600000.0,centered,2000000.0,200000.0,60000.0,2000.0,8,64,128,256,6,2,True
cnn_fhss_clean_pgms/jam_bw_600000Hz/spec_bw600000_img0027_mode-centered.pgm,600000.0,centered,2000000.0,200000.0,60000.0,2000.0,8,64,128,256,6,2,True
cnn_fhss_clean_pgms/jam_bw_600000Hz/spec_bw600000_img0028_mode-centered.pgm,600000.0,centered,2000000.0,200000.0,60000.0,2000.0,8,64,128,256,6,2,True
cnn_fhss_clean_pgms/jam_bw_600000Hz/spec_bw600000_img0029_mode-centered.pgm,600000.0,centered,2000000.0,200000.0,60000.0,2000.0,8,64,128,256,6,2,True
cnn_fhss_clean_pgms/jam_bw_600000Hz/spec_bw600000_img0030_mode-centered.pgm,600000.0,centered,2000000.0,200000.0,60000.0,2000.0,8,64,128,256,6,2,True
cnn_fhss_clean_pgms/jam_bw_600000Hz/spec_bw600000_img0031_mode-centered.pgm,600000.0,centered,2000000.0,200000.0,60000.0,2000.0,8,64,128,256,6,2,True
cnn_fhss_clean_pgms/jam_bw_600000Hz/spec_bw600000_img0032_mode-centered.pgm,600000.0,centered,2000000.0,200000.0,60000.0,2000.0,8,64,128,256,6,2,True
cnn_fhss_clean_pgms/jam_bw_600000Hz/spec_bw600000_img0033_mode-centered.pgm,600000.0,centered,2000000.0,200000.0,60000.0,2000.0,8,64,128,256,6,2,True
cnn_fhss_clean_pgms/jam_bw_600000Hz/spec_bw600000_img0034_mode-centered.pgm,600000.0,centered,2000000.0,200000.0,60000.0,2000.0,8,64,128,256,6,2,True
cnn_fhss_clean_pgms/jam_bw_600000Hz/spec_bw600000_img0035_mode-centered.pgm,600000.0,centered,2000000.0,200000.0,60000.0,2000.0,8,64,128,256,6,2,True
cnn_fhss_clean_pgms/jam_bw_600000Hz/spec_bw600000_img0036_mode-centered.pgm,600000.0,centered,2000000.0,200000.0,60000.0,2000.0,8,64,128,256,6,2,True
cnn_fhss_clean_pgms/jam_bw_600000Hz/spec_bw600000_img0037_mode-centered.pgm,600000.0,centered,2000000.0,200000.0,60000.0,2000.0,8,64,128,256,6,2,True
cnn_fhss_clean_pgms/jam_bw_600000Hz/spec_bw600000_img0038_mode-centered.pgm,600000.0,centered,2000000.0,200000.0,60000.0,2000.0,8,64,128,256,6,2,True
cnn_fhss_clean_pgms/jam_bw_600000Hz/spec_bw600000_img0039_mode-centered.pgm,600000.0,centered,2000000.0,200000.0,60000.0,2000.0,8,64,128,256,6,2,True
cnn_fhss_clean_pgms/jam_bw_600000Hz/spec_bw600000_img0040_mode-centered.pgm,600000.0,centered,2000000.0,200000.0,60000.0,2000.0,8,64,128,256,6,2,True
cnn_fhss_clean_pgms/jam_bw_600000Hz/spec_bw600000_img0041_mode-centered.pgm,600000.0,centered,2000000.0,200000.0,60000.0,2000.0,8,64,128,256,6,2,True
cnn_fhss_clean_pgms/jam_bw_600000Hz/spec_bw600000_img0042_mode-centered.pgm,600000.0,centered,2000000.0,200000.0,60000.0,2000.0,8,64,128,256,6,2,True
cnn_fhss_clean_pgms/jam_bw_600000Hz/spec_bw600000_img0043_mode-centered.pgm,600000.0,centered,2000000.0,200000.0,60000.0,2000.0,8,64,128,256,6,2,True
cnn_fhss_clean_pgms/jam_bw_600000Hz/spec_bw600000_img0044_mode-centered.pgm,600000.0,centered,2000000.0,200000.0,60000.0,2000.0,8,64,128,256,6,2,True
cnn_fhss_clean_pgms/jam_bw_600000Hz/spec_bw600000_img0045_mode-centered.pgm,600000.0,centered,2000000.0,200000.0,60000.0,2000.0,8,64,128,256,6,2,True
cnn_fhss_clean_pgms/jam_bw_600000Hz/spec_bw600000_img0046_mode-centered.pgm,600000.0,centered,2000000.0,200000.0,60000.0,2000.0,8,64,128,256,6,2,True
cnn_fhss_clean_pgms/jam_bw_600000Hz/spec_bw600000_img0047_mode-centered.pgm,600000.0,centered,2000000.0,200000.0,60000.0,2000.0,8,64,128,256,6,2,True
cnn_fhss_clean_pgms/jam_bw_600000Hz/spec_bw600000_img0048_mode-centered.pgm,600000.0,centered,2000000.0,200000.0,60000.0,2000.0,8,64,128,256,6,2,True
cnn_fhss_clean_pgms/jam_bw_600000Hz/spec_bw600000_img0049_mode-centered.pgm,600000.0,centered,2000000.0,200000.0,60000.0,2000.0,8,64,128,256,6,2,True
cnn_fhss_clean_pgms/jam_bw_600000Hz/spec_bw600000_img0050_mode-centered.pgm,600000.0,centered,2000000.0,200000.0,60000.0,2000.0,8,64,128,256,6,2,True
cnn_fhss_clean_pgms/jam_bw_600000Hz/spec_bw600000_img0051_mode-centered.pgm,600000.0,centered,2000000.0,200000.0,60000.0,2000.0,8,64,128,256,6,2,True
